id,handle,created_at,text,cleaned_text
1141574580009484289,anasianskywalkr,2019-06-20 05:12:43,@MsLeaSalonga  - after seeing the live action version of #Aladdin and revisiting your BTS video of doing your vocal… https://t.co/t9WFtyrMGL,seeing live action version aladdin revisiting bts video vocal
1141570509613785089,angeleyez1102,2019-06-20 04:56:33,"Love this song can't go Speechless even though i dont sing good lol

I found this awesome recording of ""Speechless""… https://t.co/OyVqvtdj6R",love song cant go speechless even though dont sing good loli found awesome recording speechless
1141567752533995520,BenjaminReiman9,2019-06-20 04:45:36,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/RA4WJi3bPM via @YouTube",naomi scott speechless aladdinofficial lyric video via
1141567619826364416,Zivoot13,2019-06-20 04:45:04,"https://t.co/UvYalwrr4t

Aladdin Movie Review

 #aladdin #aladdin1992 #aladdin2019cast  #aladdin2019movie… https://t.co/97342tn8HH",aladdin movie review aladdin aladdin aladdincast aladdinmovie
1141567292494483456,gentnews_office,2019-06-20 04:43:46,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/1cq7G7ruFW",naomi scott speechless aladdinofficial lyric video
1141553752362692608,Christ_isLord,2019-06-20 03:49:58,"Love this movie and this new song!!! Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/fUgc7ociDM via @YouTube",love movie new song naomi scott speechless aladdinofficial lyric video via
1141553735669129218,DAWSON415,2019-06-20 03:49:54,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/TQgCHYGynu @YouTubeより",naomi scott speechless aladdinofficial lyric video
1141547006436900864,jennalynmay,2019-06-20 03:23:09,Speechless from #Aladdin better win best original song from the oscars,speechless aladdin better win best original song oscars
1141537888288432128,donna_k33,2019-06-20 02:46:55,"Listen to Brittany J Smith’s 
(@thebrittanyjs)Live Cover of
Speechless - Naomi Scott in Aladdin https://t.co/rCXKKnFaw2",listen brittany j smiths live cover ofspeechless naomi scott aladdin
1141532254402834432,13Chanit,2019-06-20 02:24:32,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/KPJAQdVThp",naomi scott speechless full aladdinofficial video
1141531526695464960,sarahandbooks,2019-06-20 02:21:39,"@StephWritesOkay @JakeDoesBooks Not gonna stop, and the boys are back from high school musical 2. Never Enough from… https://t.co/V08Un3gGmp",gonna stop boys back high school musical never enough
1141528522852143104,wA7y2zPPmfgCXGV,2019-06-20 02:09:43,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/yHmHaGo7a6 @YouTubeより",naomi scott speechless aladdinofficial lyric video
1141520490038734848,linc_lincy,2019-06-20 01:37:47,Speechless was truly THAT song in aladdin,speechless truly song aladdin
1141513388272627719,Em_Judovits,2019-06-20 01:09:34,"Naomi Scott - Speechless (Full) (From ""Aladdin""/Official Video) https://t.co/RtKKcpMeWT via @YouTube",naomi scott speechless full aladdinofficial video via
1141511334112051201,uniqueDRA1029,2019-06-20 01:01:24,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/ckaegLn0Ki",naomi scott speechless aladdinofficial lyric video
1141509832559734789,jiyoonizer99,2019-06-20 00:55:26,Jimin could be covering songs from Aladdin. I hope she covers speechless https://t.co/3zlLrHNdnP,jimin could covering songs aladdin hope covers speechless
1141507039925100545,lovethechwe98,2019-06-20 00:44:21,@jiminpark07 I hope you cover speechless from Aladdin bc I know for a fact that you would be amazing at it!!!!!!,hope cover speechless aladdin bc know fact would amazing
1141506915354042368,brynnion4life,2019-06-20 00:43:51,going to see Aladdin tonight. #Speechless,going see aladdin tonight speechless
1141497657367642112,AshleighF_x,2019-06-20 00:07:04,"That 'Speechless' song from the new Aladdin movie is so good, honestly. Feel like I can do absolutely anything when I listen to it!",speechless song new aladdin movie good honestly feel like absolutely anything listen
1141494048940797954,bqekhyunsolo,2019-06-19 23:52:43,the song speechless from the aladdin soundtrack has such a deep meaning of women being silenced but jasmine breaks… https://t.co/b2rEbpDMi3,song speechless aladdin soundtrack deep meaning women silenced jasmine breaks
1141492986485911552,JazzyIncredible,2019-06-19 23:48:30,"Naomi Scott - Speechless (From ""Aladdin""/Official Lyric Video) https://t.co/8apVvaEWSZ via @YouTube #aladdin @NaomiScott",naomi scott speechless aladdinofficial lyric video via aladdin
