id,handle,created_at,text,cleaned_text
1141546944705077248,El_Juanson,2019-06-20 03:22:55,"Honestly, anybody that is anybody once you hear ""a whole new world"" from Aladdin you have to sing along to it... Yo… https://t.co/iVq9Y07FcX",honestly anybody anybody hear whole new world aladdin sing along yo
1141542637247315969,dscholl73,2019-06-20 03:05:48,@DrewFranklinKSR you ever overlay this dragon scene from Season 8 @GameOfThrones w/ A Whole New World? 🤔#GOT… https://t.co/7M2Y0I2UJd,ever overlay dragon scene season w whole new world got
1141537965128212480,weinchang,2019-06-20 02:47:14,🎧 A Whole New World (Feat. Peabo Bryson) (Aladdin's Theme) by @IAmReginaBelle on @PandoraMusic https://t.co/L2s9gAbnEC,whole new world feat peabo bryson aladdins theme
1141532367598886913,dstauff5,2019-06-20 02:24:59,@stephmunti “A Whole New World” Aladdin,whole new world aladdin
1141530072576192512,joonsoftdimples,2019-06-20 02:15:52,@blurryoon aladdin a whole new world,aladdin whole new world
1141527433998475266,Nesrine24749088,2019-06-20 02:05:23,"@zaynmalik I really loved a whole new world , I wish you were Aladdin💖",really loved whole new world wish aladdin
1141518446997463040,China0501,2019-06-20 01:29:40,@AMCTheatres Aladdin...A whole new world amazing!!! https://t.co/Ty3IFQ2HEl,aladdina whole new world amazing
1141517783714414592,kaylajdr,2019-06-20 01:27:02,"Fun fact: I loved Aladdin so much that in 8th grade, I sang* A Whole New World as my audition song for the Visual a… https://t.co/7tT9cfz3TM",fun fact loved aladdin much th grade sang whole new world audition song visual
1141516419382878208,wesigor,2019-06-20 01:21:37,sempre emocionado com a whole new world de aladdin,sempre emocionado com whole new world de aladdin
1141515608191885314,Dancerjenn,2019-06-20 01:18:23,They surprised me with this.... too frickin cute...💜💜💜💜💜💜💜💜💜💜💜💜💜 https://t.co/8ZYP9EoYAg,surprised frickin cute
1141509469937053696,Daniloreborn,2019-06-20 00:54:00,Aladdin - A Whole New World THE FART ALONG https://t.co/lXLxZ63kAU via @YouTube,aladdin whole new world fa along via
1141507548421513216,rockndawgclub,2019-06-20 00:46:22,"A Whole New World (Aladdin) - Cover (Fingerstyle Guitar) Andrew Foy https://t.co/CBBIVDxvai Subscribe, Comment &amp; Fo… https://t.co/V9SGjmR9Au",whole new world aladdin cover fingerstyle guitar andrew foy subscribe comment amp fo
1141507535071076352,DownatthePound,2019-06-20 00:46:19,"A Whole New World (Aladdin) - Cover (Fingerstyle Guitar) Andrew Foy https://t.co/a6CyA7L4a8 Subscribe, Comment &amp; Fo… https://t.co/FxurM82tPA",whole new world aladdin cover fingerstyle guitar andrew foy subscribe comment amp fo
1141506900237811712,fernivizcarra,2019-06-20 00:43:47,A whole new world es tan cuteeeee #Aladdin,whole new world es tan cuteeeee aladdin
1141506249579814913,NerdySnailie,2019-06-20 00:41:12,"😍😭🥺 what a gorgeous voice! His mother’s voice is magical 

Aladdin - A Whole New World (Mother/Son Duet)… https://t.co/cpyXafWFdB",gorgeous voice mothers voice magical aladdin whole new world motherson duet
1141505881949048837,sam_crouch20,2019-06-20 00:39:45,me and @ErikDTrick in the theater watching #Aladdin trying not to sing A Whole New World out loud https://t.co/Ca42GgeH1O,theater watching aladdin trying sing whole new world loud
1141504523476844545,AthenaGracePlay,2019-06-20 00:34:21,Aladdin - A Whole New World (Mother/Son Duet) https://t.co/kl49a9hWYQ via @YouTube WTF listen to this it’s amazing 😉 🔥😂🔥😂🔥❤️,aladdin whole new world motherson duet via wtf listen amazing
1141502921395322881,JazzyIncredible,2019-06-20 00:27:59,DISNEY SING-ALONGS | A Whole New World - Aladdin Lyric Video | Official ... https://t.co/GQqVu6ZTcO via @YouTube,disney singalongs whole new world aladdin lyric video official via
1141502422591787009,egxita,2019-06-20 00:26:00,"Here’s a song for you… A Whole New World (End Title) - From ""Aladdin"" by ZAYN
https://t.co/LhjqhuTaez",heres song whole new world end title aladdin zayn
1141501132004446208,AriTheZquadGod,2019-06-20 00:20:52,My Zquad ass sticking around for the end credits after Aladdin to record A Whole New World https://t.co/wISr7MOO8N,zquad ass sticking around end credits aladdin record whole new world
1141495983093821440,DamodarCinemas,2019-06-20 00:00:24,"A whole new world is waiting for you
Aladdin
(PG)
Village 6 - 2:40pm
Village 4 - 3:50pm https://t.co/iWywhfUYad",whole new world waiting youaladdinpgvillage pmvillage pm
1141492728544542721,abidabida_,2019-06-19 23:47:29,"Who wants to be my Aladdin? 
Show me a whole new fuxkin world",wants aladdin show whole new fuxkin world
1141488002675482624,VideoGamesC6,2019-06-19 23:28:42,"12- so goog by warpaint, speechless from Aladdin, doin time Lana's cover, a whole new world, nadir by tender",goog warpaint speechless aladdin doin time lanas cover whole new world nadir tender
1141487594330447872,neeyaqielah,2019-06-19 23:27:04,"✨ A Whole New World (End Title) - From ""Aladdin"" by ZAYN
https://t.co/MgFi2giLKr",whole new world end title aladdin zayn
1141478637251772417,huthuthutto,2019-06-19 22:51:29,Why am I singing Aladdin’s “A Whole New World” song?,singing aladdins whole new world song
1141477947406192641,fernandolar25,2019-06-19 22:48:44,Aladdin - A Whole New World [High Quality] https://t.co/CYA7Sx0hdK vía @YouTube,aladdin whole new world high quality va
1141477250048512000,0ru__ru0,2019-06-19 22:45:58,A Whole New World (Aladdin) - Nito https://t.co/uBwKB9Otl8 @YouTubeより,whole new world aladdin nito
1141477000642646016,centuryfinearts,2019-06-19 22:44:59,We are flying into a Whole New World with Aladdin!! So excited for these kids to not only learn acting and it's lin… https://t.co/h8MR456GZR,flying whole new world aladdin excited kids learn acting lin
1141474298818957317,fernandolar25,2019-06-19 22:34:15,"ZAYN, Zhavia Ward - A Whole New World (End Title) (From ""Aladdin"") https://t.co/wj3QfwJrtP vía @YouTube",zayn zhavia ward whole new world end title aladdin va
1141470863902019584,baahouston,2019-06-19 22:20:36,"A whole new world is only one week away! Disney's @aladdin , coming to the @HobbyCenter June 26-July 14. Get your t… https://t.co/NikDRs0ysg",whole new world one week away disneys coming june july get
1141466994367053824,Emi0304_lm,2019-06-19 22:05:13,@disneyaladdin Aladdin is the number 1 movie in Japan for 2nd weekend🧞‍♂️ thank you for show us a whole new world.… https://t.co/X7jy887ZBk,aladdin number movie japan nd weekend thank show us whole new world
1141458535601123331,ShanOfficially,2019-06-19 21:31:36,"The most beautiful rendition! Omg 

Aladdin - A Whole New World (Mother/Son Duet) https://t.co/qjgk9dsijN via @YouTube",beautiful rendition omg aladdin whole new world motherson duet via
1141457682915844098,brynnsediting,2019-06-19 21:28:13,"@melonzieglers also, a whole new world &amp; the aladdin soundtrack &gt;&gt; ur fav song",also whole new world amp aladdin soundtrack gtgt ur fav song
1141456528362262528,SarahSartell,2019-06-19 21:23:38,It’s been an amazing whole new world experiencing these incredible shows in London and I don’t want to stop🎭✨💛… https://t.co/Z9LtQYycdG,amazing whole new world experiencing incredible shows london dont want stop
1141451035262750721,Dalal_alm90,2019-06-19 21:01:48,A Whole New World #Aladdin⁠ ⁠⁠ ⁠🧞‍♂️🌎 https://t.co/z7dI5dQtSt,whole new world aladdin
1141450603052380160,zeeknd,2019-06-19 21:00:05,sat through all of aladdin only for the end title to be dj khaled obnoxiously yelling instead of A Whole New World.… https://t.co/hbRYweniBq,sat aladdin end title dj khaled obnoxiously yelling instead whole new world
1141449483659689985,PerilousPeanut,2019-06-19 20:55:38,"I can theorize just as desperately though

aladdin I guess is because aladdin and jasmine fly by greece during A Wh… https://t.co/o8liBXJgGj",theorize desperately thoughaladdin guess aladdin jasmine fly greece wh
